zip,city,state,state_code,latitude,longitude,timezone
25389,CHARLESTON,WEST VIRGINIA,WV,38.354041,-81.639389,-5
22201,ARLINGTON,VIRGINIA,VA,38.885337,-77.09512,-5
28616,CROSSNORE,NORTH CAROLINA,NC,36.024252,-81.92693,-5
29080,LYNCHBURG,SOUTH CAROLINA,SC,34.007854,-80.0675,-5
30029,DULUTH,GEORGIA,GA,33.960353,-84.037859,-5
30206,CONCORD,GEORGIA,GA,33.109599,-84.45541,-5
30823,STAPLETON,GEORGIA,GA,33.234802,-82.46303,-5
31331,TOWNSEND,GEORGIA,GA,31.547412,-81.3862,-5
31519,BROXTON,GEORGIA,GA,31.67654,-82.88991,-5
37127,MURFREESBORO,TENNESSEE,TN,35.791021,-86.34445,-6
37378,SMARTT,TENNESSEE,TN,35.678368,-85.777633,-6
38320,CAMDEN,TENNESSEE,TN,36.050286,-88.10137,-6
17566,QUARRYVILLE,PENNSYLVANIA,PA,39.872437,-76.15056,-5
20060,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.918011,-77.020398,-5
21202,BALTIMORE,MARYLAND,MD,39.296507,-76.60693,-5
21838,MARION STATION,MARYLAND,MD,38.018482,-75.7389,-5
22949,LOVINGSTON,VIRGINIA,VA,37.780882,-78.89239,-5
42410,EARLINGTON,KENTUCKY,KY,37.275896,-87.51498,-6
42502,SOMERSET,KENTUCKY,KY,37.09325,-84.427729,-5
32834,ORLANDO,FLORIDA,FL,28.566338,-81.260818,-5
32869,ORLANDO,FLORIDA,FL,28.566338,-81.260818,-5
27947,JARVISBURG,NORTH CAROLINA,NC,36.189366,-75.86047,-5
40050,NEW CASTLE,KENTUCKY,KY,38.435604,-85.17658,-5
40142,GUSTON,KENTUCKY,KY,37.894075,-86.20383,-5
54127,GREEN VALLEY,WISCONSIN,WI,44.795823,-88.26895,-6
56229,COTTONWOOD,MINNESOTA,MN,44.609098,-95.70555,-6
56352,MELROSE,MINNESOTA,MN,45.659491,-94.81417,-6
45018,FAIRFIELD,OHIO,OH,39.440956,-84.575746,-5
66721,LINCOLN,KANSAS,KS,37.59292,-94.729782,-6
67520,BISON,KANSAS,KS,38.573848,-99.18943,-6
62610,ALSEY,ILLINOIS,IL,39.564501,-90.43698,-6
63458,NEWARK,MISSOURI,MO,39.98354,-91.99255,-6
63839,COOTER,MISSOURI,MO,36.053078,-89.81679,-6
48374,NOVI,MICHIGAN,MI,42.467945,-83.51766,-5
56071,NEW PRAGUE,MINNESOTA,MN,44.546463,-93.57848,-6
61131,LOVES PARK,ILLINOIS,IL,42.325364,-89.170527,-6
61375,VARNA,ILLINOIS,IL,41.037822,-89.25682,-6
62329,COLUSA,ILLINOIS,IL,40.571353,-91.168221,-6
74014,BROKEN ARROW,OKLAHOMA,OK,36.053246,-95.70957,-6
98051,RAVENSDALE,WASHINGTON,WA,47.359414,-121.88657,-8
33037,KEY LARGO,FLORIDA,FL,25.137661,-80.40735,-5
5351,SOUTH NEWFANE,VERMONT,VT,42.934798,-72.75062,-5
7005,BOONTON,NEW JERSEY,NJ,40.912798,-74.41516,-5
30914,AUGUSTA,GEORGIA,GA,33.386041,-82.090996,-5
36065,PINE LEVEL,ALABAMA,AL,32.042813,-86.0514,-6
37409,CHATTANOOGA,TENNESSEE,TN,35.001842,-85.33092,-5
37450,CHATTANOOGA,TENNESSEE,TN,35.221092,-85.209082,-5
96716,HANAPEPE,HAWAII,HI,21.917153,-159.59407,-10
97712,BROTHERS,OREGON,OR,43.785416,-120.51518,-8
57760,NEWELL,SOUTH DAKOTA,SD,44.854326,-103.32109,-7
58108,FARGO,NORTH DAKOTA,ND,46.934596,-97.229718,-6
59330,GLENDIVE,MONTANA,MT,47.107345,-104.72683,-7
78670,STAPLES,TEXAS,TX,29.777564,-97.81966,-6
78843,LAUGHLIN A F B,TEXAS,TX,29.356379,-100.79269,-6
93002,VENTURA,CALIFORNIA,CA,34.032383,-119.1343,-8
68505,LINCOLN,NEBRASKA,NE,40.82655,-96.62564,-6
68822,BROKEN BOW,NEBRASKA,NE,41.400263,-99.63075,-6
61261,LYNDON,ILLINOIS,IL,41.719782,-89.92116,-6
61283,TAMPICO,ILLINOIS,IL,41.605825,-89.77628,-6
62027,ELDRED,ILLINOIS,IL,39.241734,-90.54614,-6
62255,LENZBURG,ILLINOIS,IL,38.303147,-89.79161,-6
49965,TOIVOLA,MICHIGAN,MI,47.001469,-88.88179,-5
55742,GOODLAND,MINNESOTA,MN,47.169979,-93.13179,-6
56519,BORUP,MINNESOTA,MN,47.158015,-96.51487,-6
57779,SAINT ONGE,SOUTH DAKOTA,SD,44.578116,-103.75465,-7
64019,CENTERVIEW,MISSOURI,MO,38.763144,-93.86635,-6
64157,KANSAS CITY,MISSOURI,MO,39.283535,-94.4705,-6
97754,PRINEVILLE,OREGON,OR,44.238306,-120.75682,-8
92138,SAN DIEGO,CALIFORNIA,CA,33.016928,-116.846046,-8
92312,BARSTOW,CALIFORNIA,CA,34.201638,-116.906215,-8
86344,PAULDEN,ARIZONA,AZ,34.907296,-112.492365,-7
56660,MIZPAH,MINNESOTA,MN,47.954759,-94.20965,-6
59538,MALTA,MONTANA,MT,48.235694,-107.80711,-7
59728,ELLISTON,MONTANA,MT,46.481128,-112.43358,-7
60416,COAL CITY,ILLINOIS,IL,41.292011,-88.2783,-6
53029,HARTLAND,WISCONSIN,WI,43.132743,-88.34737,-6
64081,LEES SUMMIT,MISSOURI,MO,38.908657,-94.40285,-6
71004,BELCHER,LOUISIANA,LA,32.765739,-93.88028,-6
71458,NATCHITOCHES,LOUISIANA,LA,31.747563,-93.079055,-6
55049,MEDFORD,MINNESOTA,MN,44.172277,-93.23924,-6
80926,COLORADO SPRINGS,COLORADO,CO,38.652352,-104.87298,-7
84030,GUSHER,UTAH,UT,40.160179,-109.547839,-7
84339,WELLSVILLE,UTAH,UT,41.641328,-111.92716,-7
85282,TEMPE,ARIZONA,AZ,33.394067,-111.92873,-7
98124,SEATTLE,WASHINGTON,WA,47.432251,-121.803388,-8
98332,GIG HARBOR,WASHINGTON,WA,47.364321,-122.60011,-8
95051,SANTA CLARA,CALIFORNIA,CA,37.346241,-121.9846,-8
91947,LINCOLN ACRES,CALIFORNIA,CA,33.016928,-116.846046,-8
30620,BETHLEHEM,GEORGIA,GA,33.928949,-83.73524,-5
32050,MIDDLEBURG,FLORIDA,FL,30.031702,-81.848401,-5
35208,BIRMINGHAM,ALABAMA,AL,33.494545,-86.88115,-6
35297,BIRMINGHAM,ALABAMA,AL,33.544622,-86.929208,-6
35897,HUNTSVILLE,ALABAMA,AL,34.733964,-86.522913,-6
38077,WYNNBURG,TENNESSEE,TN,36.344296,-89.522851,-6
38402,COLUMBIA,TENNESSEE,TN,35.629413,-87.068172,-6
44805,ASHLAND,OHIO,OH,40.867016,-82.31514,-5
47160,NEW MIDDLETOWN,INDIANA,IN,38.165541,-86.05223,-5
94549,LAFAYETTE,CALIFORNIA,CA,37.895695,-122.11785,-8
95236,LINDEN,CALIFORNIA,CA,38.018456,-121.05675,-8
95612,CLARKSBURG,CALIFORNIA,CA,38.383366,-121.57819,-8
95916,BERRY CREEK,CALIFORNIA,CA,39.661519,-121.38193,-8
96764,LAUPAHOEHOE,HAWAII,HI,19.983584,-155.25963,-10
87325,TOHATCHI,NEW MEXICO,NM,36.002113,-108.6655,-7
99122,DAVENPORT,WASHINGTON,WA,47.671143,-118.18938,-8
1004,AMHERST,MASSACHUSETTS,MA,42.384494,-72.513183,-5
55442,MINNEAPOLIS,MINNESOTA,MN,45.046701,-93.42892,-6
56356,NEW MUNICH,MINNESOTA,MN,45.628804,-94.75466,-6
42053,KEVIL,KENTUCKY,KY,37.107447,-88.86061,-6
44050,LAGRANGE,OHIO,OH,41.259352,-82.13542,-5
45433,DAYTON,OHIO,OH,39.813743,-84.05898,-5
33073,POMPANO BEACH,FLORIDA,FL,26.305433,-80.18287,-5
35007,ALABASTER,ALABAMA,AL,33.232422,-86.80871,-6
35022,BESSEMER,ALABAMA,AL,33.346817,-86.95252,-6
52251,LADORA,IOWA,IA,41.741215,-92.19199,-6
53103,BIG BEND,WISCONSIN,WI,42.886982,-88.20955,-6
47728,EVANSVILLE,INDIANA,IN,37.997128,-87.574963,-6
48027,GOODELLS,MICHIGAN,MI,42.952553,-82.68571,-5
48766,TWINING,MICHIGAN,MI,44.127342,-83.84369,-5
49751,JOHANNESBURG,MICHIGAN,MI,44.963659,-84.43175,-5
49776,POSEN,MICHIGAN,MI,45.248956,-83.69012,-5
30180,VILLA RICA,GEORGIA,GA,33.718079,-84.92356,-5
31309,FLEMING,GEORGIA,GA,31.873145,-81.42676,-5
37876,SEVIERVILLE,TENNESSEE,TN,35.860157,-83.48694,-5
38859,NEW SITE,MISSISSIPPI,MS,34.530559,-88.36794,-6
46036,ELWOOD,INDIANA,IN,40.279375,-85.83761,-5
46501,ARGOS,INDIANA,IN,41.224036,-86.24521,-5
47625,NORTH VERNON,INDIANA,IN,39.00249,-85.625718,-5
78410,CORPUS CHRISTI,TEXAS,TX,27.846568,-97.59435,-6
80467,OAK CREEK,COLORADO,CO,40.266778,-106.92849,-7
80910,COLORADO SPRINGS,COLORADO,CO,38.813044,-104.77158,-7
81124,CAPULIN,COLORADO,CO,37.291966,-106.12085,-7
60940,GRANT PARK,ILLINOIS,IL,41.244016,-87.64464,-6
64120,KANSAS CITY,MISSOURI,MO,39.125304,-94.53234,-6
72433,HOXIE,ARKANSAS,AR,36.042319,-90.99827,-6
72450,PARAGOULD,ARKANSAS,AR,36.065711,-90.5102,-6
73077,PERRY,OKLAHOMA,OK,36.308588,-97.28809,-6
73761,NASH,OKLAHOMA,OK,36.685205,-98.03095,-6
73860,WAYNOKA,OKLAHOMA,OK,36.56306,-98.86623,-6
75755,BIG SANDY,TEXAS,TX,32.649482,-95.1259,-6
89446,WINNEMUCCA,NEVADA,NV,41.076358,-117.760165,-8
90045,LOS ANGELES,CALIFORNIA,CA,33.960041,-118.3949,-8
90099,LOS ANGELES,CALIFORNIA,CA,33.786594,-118.298662,-8
18052,WHITEHALL,PENNSYLVANIA,PA,40.651751,-75.49224,-5
18068,OLD ZIONSVILLE,PENNSYLVANIA,PA,40.693376,-75.471156,-5
6246,GROSVENOR DALE,CONNECTICUT,CT,41.971116,-71.891732,-5
6422,DURHAM,CONNECTICUT,CT,41.461639,-72.68733,-5
6777,NEW PRESTON MARBLE DALE,CONNECTICUT,CT,41.697487,-73.3435,-5
12528,HIGHLAND,NEW YORK,NY,41.713682,-73.9965,-5
13142,PULASKI,NEW YORK,NY,43.559926,-76.13619,-5
13413,NEW HARTFORD,NEW YORK,NY,43.067169,-75.28767,-5
10082,NEW YORK,NEW YORK,NY,40.780751,-73.977182,-5
39332,HICKORY,MISSISSIPPI,MS,32.314553,-89.01461,-6
40270,LOUISVILLE,KENTUCKY,KY,38.188962,-85.676819,-5
28205,CHARLOTTE,NORTH CAROLINA,NC,35.222406,-80.79221,-5
40815,CAWOOD,KENTUCKY,KY,36.781517,-83.22904,-5
50657,MORRISON,IOWA,IA,42.343304,-92.673819,-6
52045,EPWORTH,IOWA,IA,42.451496,-90.92851,-6
52218,COGGON,IOWA,IA,42.291075,-91.54024,-6
54023,ROBERTS,WISCONSIN,WI,44.970887,-92.5478,-6
64728,BRONAUGH,MISSOURI,MO,37.692776,-94.50225,-6
63462,PERRY,MISSOURI,MO,39.430693,-91.68647,-6
63551,LIVONIA,MISSOURI,MO,40.496773,-92.72414,-6
64179,KANSAS CITY,MISSOURI,MO,39.035038,-94.356728,-6
58214,ARVILLA,NORTH DAKOTA,ND,47.930777,-97.49066,-6
61340,MARK,ILLINOIS,IL,41.265597,-89.25106,-6
48811,CARSON CITY,MICHIGAN,MI,43.184647,-84.84871,-5
48825,EAST LANSING,MICHIGAN,MI,42.723784,-84.464775,-5
49247,HUDSON,MICHIGAN,MI,41.857385,-84.34907,-5
70049,EDGARD,LOUISIANA,LA,30.033974,-90.5538,-6
71802,HOPE,ARKANSAS,AR,33.765584,-93.559162,-6
56093,WASECA,MINNESOTA,MN,44.067673,-93.5103,-6
73552,INDIAHOMA,OKLAHOMA,OK,34.62256,-98.75386,-6
43926,EMPIRE,OHIO,OH,40.510729,-80.62344,-5
44144,CLEVELAND,OHIO,OH,41.437018,-81.73488,-5
56362,PAYNESVILLE,MINNESOTA,MN,45.389395,-94.70519,-6
53076,RICHFIELD,WISCONSIN,WI,43.265289,-88.20144,-6
54488,UNITY,WISCONSIN,WI,44.844939,-90.32891,-6
54745,HOLCOMBE,WISCONSIN,WI,45.253108,-91.1559,-6
40026,GOSHEN,KENTUCKY,KY,38.411964,-85.57066,-5
40222,LOUISVILLE,KENTUCKY,KY,38.26507,-85.61319,-5
31642,PEARSON,GEORGIA,GA,31.27291,-82.83342,-5
32432,CYPRESS,FLORIDA,FL,30.713868,-85.0779,-6
33176,MIAMI,FLORIDA,FL,25.653431,-80.35999,-5
44129,CLEVELAND,OHIO,OH,41.397701,-81.73575,-5
46797,WOODBURN,INDIANA,IN,41.129274,-84.86982,-5
46897,FORT WAYNE,INDIANA,IN,41.093763,-85.070713,-5
48708,BAY CITY,MICHIGAN,MI,43.583323,-83.87869,-5
28680,MORGANTON,NORTH CAROLINA,NC,35.750657,-81.695292,-5
29482,SULLIVANS ISLAND,SOUTH CAROLINA,SC,32.763456,-79.83791,-5
49504,GRAND RAPIDS,MICHIGAN,MI,42.977925,-85.69733,-5
14721,CERES,NEW YORK,NY,41.999435,-78.27257,-5
15821,BENEZETT,PENNSYLVANIA,PA,41.328011,-78.35854,-5
16215,KITTANNING,PENNSYLVANIA,PA,40.847829,-79.451575,-5
5267,SUTTON,VERMONT,VT,44.6877,-72.011815,-5
26269,HAMBLETON,WEST VIRGINIA,WV,39.097545,-79.63848,-5
20508,WASHINGTON,DISTRICT OF COLUMBIA,DC,38.893311,-77.014647,-5
21864,STOCKTON,MARYLAND,MD,38.040265,-75.40992,-5
18425,GREELEY,PENNSYLVANIA,PA,41.419116,-75.00683,-5
8062,MULLICA HILL,NEW JERSEY,NJ,39.716939,-75.21987,-5
11357,WHITESTONE,NEW YORK,NY,40.784453,-73.80922,-5
13057,EAST SYRACUSE,NEW YORK,NY,43.074266,-76.05538,-5
13131,PARISH,NEW YORK,NY,43.415157,-76.11416,-5
27957,MERRY HILL,NORTH CAROLINA,NC,36.067244,-76.76046,-5
58332,ESMOND,NORTH DAKOTA,ND,48.058376,-99.77766,-6
59317,BROADUS,MONTANA,MT,45.385223,-105.34448,-7
59807,MISSOULA,MONTANA,MT,46.910342,-113.958686,-7
60006,ARLINGTON HEIGHTS,ILLINOIS,IL,41.811929,-87.68732,-6
60420,DWIGHT,ILLINOIS,IL,41.089453,-88.42783,-6
60425,GLENWOOD,ILLINOIS,IL,41.544584,-87.61289,-6
61957,WINDSOR,ILLINOIS,IL,39.434148,-88.60033,-6
57025,ELK POINT,SOUTH DAKOTA,SD,42.728534,-96.69785,-6
33689,TAMPA,FLORIDA,FL,27.871964,-82.438841,-5
33952,PORT CHARLOTTE,FLORIDA,FL,26.993876,-82.09821,-5
36319,COLUMBIA,ALABAMA,AL,31.312599,-85.14456,-6
47220,BROWNSTOWN,INDIANA,IN,38.876537,-86.04252,-5
47519,CANNELBURG,INDIANA,IN,38.619866,-86.98761,-5
47564,OTWELL,INDIANA,IN,38.470473,-87.09905,-5
48707,BAY CITY,MICHIGAN,MI,43.737798,-83.933337,-5
49030,BURR OAK,MICHIGAN,MI,41.854639,-85.32984,-5
49356,ADA,MICHIGAN,MI,43.031413,-85.550267,-5
11961,RIDGE,NEW YORK,NY,40.89609,-72.87824,-5
12720,BETHEL,NEW YORK,NY,41.66023,-74.90438,-5
13211,SYRACUSE,NEW YORK,NY,43.098917,-76.13688,-5
39122,NATCHEZ,MISSISSIPPI,MS,31.470602,-91.404404,-6
52162,POSTVILLE,IOWA,IA,43.104035,-91.5526,-6
53211,MILWAUKEE,WISCONSIN,WI,43.083012,-87.8859,-6
28707,BALSAM,NORTH CAROLINA,NC,35.419931,-83.08029,-5
29434,CORDESVILLE,SOUTH CAROLINA,SC,33.119898,-79.85797,-5
30031,DECATUR,GEORGIA,GA,33.891251,-84.07456,-5
26611,CEDARVILLE,WEST VIRGINIA,WV,38.833295,-80.80006,-5
26720,GORMANIA,WEST VIRGINIA,WV,39.280652,-79.33844,-5
27922,COFIELD,NORTH CAROLINA,NC,36.339548,-76.88086,-5
31095,WARNER ROBINS,GEORGIA,GA,32.487403,-83.669655,-5
24122,MONTVALE,VIRGINIA,VA,37.413397,-79.70789,-5
28472,WHITEVILLE,NORTH CAROLINA,NC,34.312063,-78.70773,-5
29235,CLINTON,SOUTH CAROLINA,SC,34.457522,-81.880871,-5
30094,CONYERS,GEORGIA,GA,33.621906,-84.04633,-5
19936,CHESWOLD,DELAWARE,DE,39.218448,-75.584848,-5
92162,SAN DIEGO,CALIFORNIA,CA,33.016928,-116.846046,-8
92167,SAN DIEGO,CALIFORNIA,CA,33.016928,-116.846046,-8
92412,SAN BERNARDINO,CALIFORNIA,CA,34.839964,-115.967051,-8
93447,PASO ROBLES,CALIFORNIA,CA,35.664837,-120.64542,-8
88579,EL PASO,TEXAS,TX,31.694842,-106.299987,-7
95317,EL NIDO,CALIFORNIA,CA,37.127525,-120.50574,-8
84317,HUNTSVILLE,UTAH,UT,41.288679,-111.70449,-7
85043,PHOENIX,ARIZONA,AZ,33.435405,-112.20009,-7
97218,PORTLAND,OREGON,OR,45.56099,-122.59987,-8
97463,OAKRIDGE,OREGON,OR,43.747181,-122.44717,-8
10028,NEW YORK,NEW YORK,NY,40.776777,-73.9541,-5
3816,CENTER TUFTONBORO,NEW HAMPSHIRE,NH,43.685171,-71.28404,-5
6144,HARTFORD,CONNECTICUT,CT,41.791776,-72.718832,-5
1083,WARREN,MASSACHUSETTS,MA,42.20468,-72.20259,-5
25526,HURRICANE,WEST VIRGINIA,WV,38.427011,-81.9896,-5
26230,PICKENS,WEST VIRGINIA,WV,38.66362,-80.24361,-5
26447,WALKERSVILLE,WEST VIRGINIA,WV,38.881069,-80.47432,-5
26750,PIEDMONT,WEST VIRGINIA,WV,39.476243,-79.04681,-5
28117,MOORESVILLE,NORTH CAROLINA,NC,35.571827,-80.89228,-5
28207,CHARLOTTE,NORTH CAROLINA,NC,35.197643,-80.82752,-5
28376,RAEFORD,NORTH CAROLINA,NC,34.992085,-79.23013,-5
55323,CRYSTAL BAY,MINNESOTA,MN,45.015914,-93.47188,-6
55586,MONTICELLO,MINNESOTA,MN,45.200875,-93.888099,-6
57354,KAYLOR,SOUTH DAKOTA,SD,43.334069,-97.756924,-6
57652,RIDGEVIEW,SOUTH DAKOTA,SD,45.125932,-100.56202,-7
59275,WESTBY,MONTANA,MT,48.887447,-104.20951,-7
73055,MARLOW,OKLAHOMA,OK,34.637595,-97.93235,-6
73650,HAMMON,OKLAHOMA,OK,35.646142,-99.38849,-6
49510,GRAND RAPIDS,MICHIGAN,MI,43.031413,-85.550267,-5
49878,RAPID RIVER,MICHIGAN,MI,45.926298,-86.90898,-5
50633,GENEVA,IOWA,IA,42.671214,-93.13215,-6
30319,ATLANTA,GEORGIA,GA,33.872053,-84.33611,-5
32085,SAINT AUGUSTINE,FLORIDA,FL,29.937673,-81.420603,-5
32180,PIERSON,FLORIDA,FL,29.231366,-81.45095,-5
33807,LAKELAND,FLORIDA,FL,28.002553,-81.61864,-5
37145,PLEASANT SHADE,TENNESSEE,TN,36.377253,-85.90866,-6
39403,HATTIESBURG,MISSISSIPPI,MS,31.356642,-89.382415,-6
39460,MOSS,MISSISSIPPI,MS,32.013235,-89.11656,-6
40544,LEXINGTON,KENTUCKY,KY,38.028269,-84.471505,-5
46793,WATERLOO,INDIANA,IN,41.441775,-85.01837,-5
27370,TRINITY,NORTH CAROLINA,NC,35.843856,-79.9849,-5
27910,AHOSKIE,NORTH CAROLINA,NC,36.293352,-76.98612,-5
27973,SHAWBORO,NORTH CAROLINA,NC,36.384779,-76.08293,-5
41333,HEIDELBERG,KENTUCKY,KY,37.556255,-83.776253,-5
43505,BLAKESLEE,OHIO,OH,41.523945,-84.730275,-5
29479,SAINT STEPHEN,SOUTH CAROLINA,SC,33.391941,-79.91737,-5
29613,GREENVILLE,SOUTH CAROLINA,SC,34.924876,-82.433132,-5
29831,JACKSON,SOUTH CAROLINA,SC,33.337781,-81.8214,-5
29915,DAUFUSKIE ISLAND,SOUTH CAROLINA,SC,32.156011,-80.787899,-5
25687,NOLAN,WEST VIRGINIA,WV,37.743063,-82.10801,-5
50704,WATERLOO,IOWA,IA,42.469768,-92.309475,-6
72347,HICKORY RIDGE,ARKANSAS,AR,35.396138,-90.99703,-6
73440,LEBANON,OKLAHOMA,OK,33.975243,-96.90609,-6
73507,LAWTON,OKLAHOMA,OK,34.621373,-98.4001,-6
70733,FRENCH SETTLEMENT,LOUISIANA,LA,30.307865,-90.80054,-6
12045,COEYMANS,NEW YORK,NY,42.474135,-73.79335,-5
12498,WOODSTOCK,NEW YORK,NY,42.037356,-74.11016,-5
12959,MOOERS FORKS,NEW YORK,NY,44.951443,-73.68023,-5
4453,LAGRANGE,MAINE,ME,45.184949,-68.78881,-5
4847,HOPE,MAINE,ME,44.232721,-69.19254,-5
4957,NORRIDGEWOCK,MAINE,ME,44.700173,-69.82554,-5
6350,HANOVER,CONNECTICUT,CT,41.644546,-72.06769,-5
6905,STAMFORD,CONNECTICUT,CT,41.081396,-73.54506,-5
14608,ROCHESTER,NEW YORK,NY,43.155568,-77.62401,-5
15750,JOSEPHINE,PENNSYLVANIA,PA,40.482783,-79.185048,-5
60117,BLOOMINGDALE,ILLINOIS,IL,41.839679,-88.088716,-6
85623,ORACLE,ARIZONA,AZ,32.625543,-110.77201,-7
87735,OJO FELIZ,NEW MEXICO,NM,36.074211,-105.11586,-7
77027,HOUSTON,TEXAS,TX,29.739029,-95.44364,-6
89438,VALMY,NEVADA,NV,41.263287,-118.174506,-8
90040,LOS ANGELES,CALIFORNIA,CA,33.997492,-118.15284,-8
90249,GARDENA,CALIFORNIA,CA,33.899265,-118.319,-8
90631,LA HABRA,CALIFORNIA,CA,33.934513,-117.95159,-8
92253,LA QUINTA,CALIFORNIA,CA,33.675373,-116.29649,-8
